Te,logg,sf,chi2,R,L,vgf2,vgfb2
13250,8.5,2.998754186318128e-24,87.09276330310104,0.0638263486190963,0.11311714186713878,25.659709752088673,5.205115718800096
13750,8.5,2.172405367994159e-24,87.09973005314758,0.054325033149277197,0.09503327649401981,29.14391398277457,4.389379087878249
12500,7.5,3.7752078488801676e-24,87.10609157264271,0.07161434102133797,0.11279892538084184,24.264170735568992,4.338935463593675
12000,6.5,4.7527050957602085e-24,87.11240497393906,0.08035261221861675,0.120611826516746,21.48205672639594,2.795821874128957
12750,8.0,3.523228961369935e-24,87.11703880158463,0.06918309709193941,0.11394772249911765,24.56795236666287,4.858278031202276
13000,7.75,2.998754186318128e-24,87.12648961200645,0.0638263486190963,0.10481859145849813,26.690572909975838,4.39135740783495
12250,7.5,4.1394330922057796e-24,87.12768838990947,0.07498942093329614,0.11407993497860576,23.279907180034908,3.994794018019658
14000,8.75,1.9812572430856085e-24,87.13420607489896,0.0518800038929281,0.09314875462961689,29.688159533800988,4.527811863959278
12750,7.0,3.3646575369642684e-24,87.13591949408072,0.06760829753924266,0.10881923018068455,25.612459348761593,3.287534798781817
12500,7.75,3.86314373616239e-24,87.14674935106552,0.07244359600754746,0.11542634987901557,23.77389275401397,4.550508132148609
12500,7.25,3.605295506370468e-24,87.1904748204601,0.06998419960027377,0.10772213744988837,25.141327961671028,3.3803763047958
12000,6.75,4.64452031980321e-24,87.19519610473196,0.0794328234724824,0.11786636615962878,22.024809620146957,2.990119958229939
13500,8.75,2.798600241414344e-24,87.21783064165609,0.0616595001861879,0.11376272443142271,26.119290133880266,5.164791484551232
13750,9.0,2.6118057115114056e-24,87.25030628636527,0.05956621435293906,0.11425512843392635,26.4774227911564,4.9275705070569895
12000,7.0,4.64452031980321e-24,87.25339008215529,0.0794328234724824,0.11786636615962878,22.077666302188195,3.409969590238956
13500,8.25,2.381995119190042e-24,87.27809162695199,0.05688529308442004,0.09682778209311622,28.75864400489996,4.257182273110743
12750,7.25,3.3646575369642684e-24,87.28924463404587,0.06760829753924266,0.10881923018068455,25.755006207375843,3.8884677578979354
12000,6.75,4.7527050957602085e-24,87.3024581364445,0.08035261221861675,0.120611826516746,21.6717163527463,3.296896342517826
12500,6.5,3.86314373616239e-24,87.3069615922584,0.07244359600754746,0.11542634987901557,24.153219726433537,2.9740689104608387
12250,7.0,4.235852875269242e-24,87.31677592508166,0.07585775750296965,0.11673719802345181,23.163722856327485,3.75977506796799
12750,7.75,3.2132230023019988e-24,87.34824007804549,0.06606934480080283,0.10392155803911308,26.39548560306151,4.011100530816882
12250,7.25,4.04520809135968e-24,87.35120142400822,0.0741310241301416,0.11148315862531191,24.001862341856537,3.5825969160014974
12750,7.5,3.2132230023019988e-24,87.3602759429015,0.06606934480080283,0.10392155803911308,26.480931193403986,3.60627836644676
12750,7.5,3.3646575369642684e-24,87.36598577119116,0.06760829753924266,0.10881923018068455,25.80819134504521,4.357679589074373
13750,9.0,2.381995119190042e-24,87.37236755344551,0.05688529308442004,0.10420191558374091,27.835233259197953,5.605696722453045
12750,8.0,3.2880685808909726e-24,87.38061414506085,0.06683439175690531,0.10634220208832246,25.91563937105855,4.5307858215515395
13000,7.5,2.93049420736712e-24,87.38620870978777,0.06309573444806016,0.10243262902140479,27.30601208932771,3.5932091790647194
12500,7.25,3.7752078488801676e-24,87.41049366259507,0.07161434102133797,0.11279892538084184,24.614089251206234,4.137154207760641
13250,8.5,2.7348963224860046e-24,87.4152894976141,0.060953689724056036,0.10316405949978925,27.287926343113945,5.104606418531705
12500,6.5,3.7752078488801676e-24,87.41941684454457,0.07161434102133797,0.11279892538084184,24.65514374452332,2.5739242995319045
12500,6.75,3.689273626770206e-24,87.44424357858031,0.07079457843846088,0.11023130836597529,25.04651528511658,2.7336480900509694
12250,6.5,4.334518563595315e-24,87.47139184545209,0.0767361489362339,0.11945635667588936,22.9002139291284,3.2059957307559923
12250,7.0,4.04520809135968e-24,87.47244460726294,0.0741310241301416,0.11148315862531191,24.14283804752789,3.169249573337711
12250,7.25,4.235852875269242e-24,87.47607812719805,0.07585775750296965,0.11673719802345181,23.30239519895978,4.1198981843585445
13250,8.0,2.6118057115114056e-24,87.49181743795177,0.05956621435293906,0.09852091196617233,28.35077463282555,4.051606636630059
13000,7.5,2.998754186318128e-24,87.50489162441771,0.0638263486190963,0.10481859145849813,27.113093508451215,4.07295797960899
14750,9.25,1.6863234030540912e-24,87.50761533435939,0.04786300923229274,0.09768614952199962,30.55330393556087,6.35840084939353
13000,7.25,2.998754186318128e-24,87.51826411116684,0.0638263486190963,0.10481859145849813,27.142962753427373,3.508459999859151
12750,6.75,3.3646575369642684e-24,87.52612382029909,0.06760829753924266,0.10881923018068455,26.015063608457304,2.795973904304873
12750,6.75,3.4430304790001704e-24,87.53616915099158,0.06839116472818804,0.1113539556692812,25.672170334596082,3.2637985567625587
14250,9.0,2.027406652754997e-24,87.54400509768566,0.05248074602500971,0.10231148011712443,29.378106308637292,6.298291589450049
12750,7.0,3.2880685808909726e-24,87.5499089280015,0.06683439175690531,0.10634220208832246,26.36972375339349,2.9538113664121943
12000,6.5,4.64452031980321e-24,87.65804579051887,0.0794328234724824,0.11786636615962878,22.488171018770007,2.6282347770180867
12000,7.0,4.7527050957602085e-24,87.6691630495858,0.08035261221861675,0.120611826516746,22.033078046368104,3.7383183121893344
13250,8.0,2.7348963224860046e-24,87.6841510409974,0.060953689724056036,0.10316405949978925,27.965368936094603,4.916331515172428
13250,7.75,2.67264248178848e-24,87.73953191106294,0.06025595860747433,0.1008157588080936,28.386443764289968,4.130175657537623
12750,6.5,3.4430304790001704e-24,87.740438977534,0.06839116472818804,0.1113539556692812,25.89319334667845,2.7267613254435816
12500,6.75,3.86314373616239e-24,87.74848972495674,0.07244359600754746,0.11542634987901557,24.58239209591867,3.6478009654323627
11750,6.5,5.33262282529803e-24,87.76562092556473,0.08511380382029671,0.12439885316476199,20.53118115380099,2.8712291230994227
14500,9.25,1.936158322231544e-24,87.7656236383158,0.051286138399168006,0.10474587261240076,29.602741258845715,6.575599550625603
13500,8.25,2.494255090621816e-24,87.78012901016702,0.058210321777124076,0.10139113487415444,28.718473074037014,5.209863932341734
12250,6.5,4.1394330922057796e-24,87.8043371405991,0.07498942093329614,0.11407993497860576,24.0807329716513,2.5395979047673314
15000,9.25,1.4352939930501783e-24,87.8158158314482,0.04415704473535736,0.08892624340576377,32.10482253322412,4.974960914069678
12000,7.25,4.7527050957602085e-24,87.82503791974328,0.08035261221861675,0.120611826516746,22.136278050712157,3.936672856488188
13250,8.25,2.6118057115114056e-24,87.84424094518333,0.05956621435293906,0.09852091196617233,28.552729114055346,4.501248752448368
12500,7.0,3.605295506370468e-24,87.85133273810314,0.06998419960027377,0.10772213744988837,25.81326096812785,3.0211830752250286
14500,9.25,1.6863234030540912e-24,87.8530376924685,0.04786300923229274,0.09122984124357694,31.09546730151769,5.335648660479235
14500,9.0,1.765797376584295e-24,87.85580332623319,0.04897788193687437,0.09552937120030146,30.888365614797756,5.8131565128213065
12000,7.25,4.64452031980321e-24,87.86784995440169,0.0794328234724824,0.11786636615962878,22.64080694971719,3.8351399960931736
14250,8.75,1.849016843094814e-24,87.87689126258809,0.050118723362757855,0.09330917885736277,30.88161144982422,4.942804827359791
13000,7.0,3.068604144431926e-24,87.8930358303693,0.06456542290350756,0.10726013010022077,27.211048559222696,3.479575226932798
12000,6.5,4.863409818868469e-24,87.91003051396892,0.08128305161646575,0.12342123686076865,21.805396193474053,3.3257905817204345
14750,9.5,1.849016843094814e-24,87.923456497406,0.050118723362757855,0.10711073301605714,29.771839731141092,6.4914887833193795
13000,7.0,2.998754186318128e-24,87.94468899884616,0.0638263486190963,0.10481859145849813,27.582535065966724,2.998169153699718
14000,9.25,2.4374789131141383e-24,87.96731550497917,0.0575439937337521,0.11459800386088656,27.53819400184107,4.839826776701797
12750,7.25,3.2132230023019988e-24,87.97580820535883,0.06606934480080283,0.10392155803911308,27.11891670469458,3.235808899673788
13000,7.75,2.8637880152345353e-24,87.98682220200712,0.06237348354828217,0.10010097772007477,28.167698591853714,3.836942497810268
14000,9.0,2.3277742906075733e-24,87.9897630844719,0.056234132519070286,0.10944024406000177,28.450020346619105,6.128760904620012
13500,8.5,2.381995119190042e-24,88.00452901852259,0.05688529308442004,0.09682778209311622,29.297367533151043,4.7848127267363925
13000,7.25,2.93049420736712e-24,88.02345371232585,0.06309573444806016,0.10243262902140479,27.95937818454758,3.1714607770191705
13250,7.5,2.67264248178848e-24,88.06971653620836,0.06025595860747433,0.1008157588080936,28.74448308191365,3.6637847204950797
12750,7.0,3.4430304790001704e-24,88.07458621877602,0.06839116472818804,0.1113539556692812,26.197912063615362,3.994982011711987
11750,6.75,5.33262282529803e-24,88.0747337772652,0.08511380382029671,0.12439885316476199,20.8447926254423,3.3142664870161633
13250,7.75,2.6118057115114056e-24,88.09486258592561,0.05956621435293906,0.09852091196617233,29.0246956562336,3.7602109830255603
12750,6.5,3.523228961369935e-24,88.09786466857001,0.06918309709193941,0.11394772249911765,25.88783266819676,3.3014161553756547
13000,6.75,3.068604144431926e-24,88.10953726867251,0.06456542290350756,0.10726013010022077,27.443523152987055,2.9123642980192095
12000,7.0,4.538798129997265e-24,88.15525201601186,0.07852356346106067,0.11518340010999521,23.426540526010086,3.4299160213147077
12750,7.75,3.4430304790001704e-24,88.15549356373637,0.06839116472818804,0.1113539556692812,26.164102373750296,5.104778421907646
14500,9.0,1.6479379960333197e-24,88.22065247328496,0.047315125896176535,0.08915319652511261,31.89089925457974,4.588307369800435
13500,8.0,2.381995119190042e-24,88.22874856897242,0.05688529308442004,0.09682778209311622,29.814055907182702,4.131978449624237
14250,8.75,1.8069280812464553e-24,88.24513385001853,0.049545019080509206,0.09118520263623753,31.468901786231278,4.568894919871838
14000,9.25,2.223007189461524e-24,88.24628249285468,0.05495408738579683,0.10451462168967743,29.016648316919184,5.959360752506599
14250,9.0,1.8069280812464553e-24,88.26889294386477,0.049545019080509206,0.09118520263623753,31.289907343411617,4.976209072997279
12250,6.75,4.04520809135968e-24,88.27561064305766,0.0741310241301416,0.11148315862531191,24.950856462925643,2.854835260618398
12250,6.75,4.334518563595315e-24,88.28870205017387,0.0767361489362339,0.11945635667588936,23.710477389721888,3.9218919373947405
11750,6.75,5.211237510199752e-24,88.31082402624786,0.08413951416457774,0.1215671895568215,21.58775037575808,3.1992115940021204
12250,7.5,4.334518563595315e-24,88.31896592786804,0.0767361489362339,0.11945635667588936,23.617254798508846,4.567128905563939
13000,7.25,3.068604144431926e-24,88.35878837152282,0.06456542290350756,0.10726013010022077,27.663353868548207,4.219174761585636
13250,8.25,2.8637880152345353e-24,88.36063389550722,0.06237348354828217,0.10802603183505169,27.862863388174155,5.778571826258957
13250,7.25,2.7348963224860046e-24,88.36108641328437,0.060953689724056036,0.10316405949978925,28.760966776402725,3.618158593596797
12750,8.25,3.605295506370468e-24,88.36252648390096,0.06998419960027377,0.11660190591969956,25.117335958824174,4.786842805099176
15000,9.25,1.4687262849509142e-24,88.36798642365322,0.044668359215122806,0.09099760170697103,32.46690365417918,5.62821403529564
14250,9.5,2.074631020267576e-24,88.37900751311291,0.05308844442313176,0.1046946206337255,29.480599216649114,6.0391895702208345
13000,8.0,2.8637880152345353e-24,88.3797050207504,0.06237348354828217,0.10010097772007477,28.450181422334133,4.352917645319506
12500,8.0,3.9531279133882784e-24,88.3828747807514,0.07328245331393955,0.11811497495574352,24.326026940375847,4.6192653969856545
12000,6.75,4.538798129997265e-24,88.3850368155604,0.07852356346106067,0.11518340010999521,23.66165162418791,3.0306289995606663
11750,6.5,5.211237510199752e-24,88.39347328870183,0.08413951416457774,0.1215671895568215,21.666194308564563,2.80395021114011
13000,6.75,3.1400811170808805e-24,88.4075172421672,0.06531305526478985,0.10975853948267833,27.41287135884179,3.502475592431348
13000,6.5,3.1400811170808805e-24,88.43272723534999,0.06531305526478985,0.10975853948267833,27.458044312895446,2.8962968801261697
13500,8.0,2.4374789131141383e-24,88.44043080072164,0.0575439937337521,0.09908319087397409,29.761254166110447,4.674899706395919
14000,8.5,1.9812572430856085e-24,88.46912854810888,0.0518800038929281,0.09314875462961689,31.199650647169605,4.571617511578276
13750,8.25,2.172405367994159e-24,88.47116447320856,0.054325033149277197,0.09503327649401981,30.656849442972725,4.434539791878395
11750,6.5,5.45683556760389e-24,88.47443812879732,0.08609937521851997,0.1272964746912639,20.717446839239102,3.2936328943960933
12250,7.5,4.04520809135968e-24,88.50379350098879,0.0741310241301416,0.11148315862531191,25.064680253222832,4.219940613423114
13000,7.5,2.8637880152345353e-24,88.56519514128127,0.06237348354828217,0.10010097772007477,28.787959819000694,3.471673107825439
12500,6.5,3.9531279133882784e-24,88.56854024975145,0.07328245331393955,0.11811497495574352,25.013876496920805,3.7530318103453624
15000,9.25,1.40262271302292e-24,88.58980789366122,0.04365158322404233,0.08690203497588823,33.06389805257985,4.690085593234413
13250,7.5,2.7348963224860046e-24,88.59688574335225,0.060953689724056036,0.10316405949978925,28.98143372415449,4.3137551635736004
15250,9.5,1.4352939930501783e-24,88.59833044842526,0.04415704473535736,0.09500452368236911,32.513734002980385,6.810568253335012
12500,7.75,3.605295506370468e-24,88.62157710116948,0.06998419960027377,0.10772213744988837,26.400742507659874,4.512056271979319
13250,7.25,2.67264248178848e-24,88.65222167488486,0.06025595860747433,0.1008157588080936,29.34196718347811,3.176384238269003
11750,7.0,5.33262282529803e-24,88.68233339530424,0.08511380382029671,0.12439885316476199,21.42686708884388,3.6901570439218534
12750,6.5,3.3646575369642684e-24,88.6962547794423,0.06760829753924266,0.10881923018068455,27.201549281363285,2.5175414645777345
14000,8.5,2.027406652754997e-24,88.71991241610756,0.05248074602500971,0.09531846785216673,31.217814745079675,5.132045540157115
12500,7.0,3.86314373616239e-24,88.73133958561769,0.07244359600754746,0.11542634987901557,25.556563022881,4.430791674399626
13250,7.0,2.7348963224860046e-24,88.73271693388861,0.060953689724056036,0.10316405949978925,29.148223655615784,3.0604996915732556
13250,7.75,2.7348963224860046e-24,88.74039000398213,0.060953689724056036,0.10316405949978925,29.096375501313048,4.875531039506159
13000,7.75,3.068604144431926e-24,88.74704438476644,0.06456542290350756,0.10726013010022077,27.98944679794768,5.227889222647551
