Temp,SF,ChiSqr
30000,9.8500498345758e-25,15767528.116685277
20000,4.87968863246889e-24,17522948.236541986
80000,1.9883129652585536e-25,17637742.51354141
14000,2.4173848406597176e-23,18200038.327059373
50000,9.8500498345758e-25,18907715.70526841
25000,2.192377162055653e-24,20371595.81591577
26000,4.87968863246889e-24,21293926.745519824
10000,5.932710560852737e-22,21347115.779219497
17000,1.0860978467555232e-23,22397889.598627225
21000,4.87968863246889e-24,26031639.934887752
27000,4.87968863246889e-24,27942147.53251961
12000,1.1975660555404538e-22,33369311.13851534
15000,2.4173848406597176e-23,35973471.77180461
18000,2.4173848406597176e-23,36818825.688272536
22000,4.87968863246889e-24,37735536.0625284
35000,9.8500498345758e-25,38410768.81160738
09000,5.932710560852737e-22,39159677.45876376
60000,4.425492265785818e-25,43995587.18425082
40000,2.192377162055653e-24,48061143.78811731
28000,2.192377162055653e-24,48638034.85835788
23000,4.87968863246889e-24,53560422.97858131
19000,1.0860978467555232e-23,57788566.13018305
24000,1.0860978467555232e-23,59631926.565473124
29000,2.192377162055653e-24,62672558.642784566
70000,4.425492265785818e-25,64412733.90275309
11000,2.665485468919977e-22,67910016.96303873
13000,1.1975660555404538e-22,68647293.43372723
16000,5.380500003115066e-23,74885185.18617478
30000,2.192377162055653e-24,79272200.99681339
20000,1.0860978467555232e-23,88031854.37932727
80000,4.425492265785818e-25,88603382.77915888
14000,5.380500003115066e-23,91409798.1972214
50000,2.192377162055653e-24,94708489.52856174
25000,4.87968863246889e-24,102238795.52732754
26000,1.0860978467555232e-23,106630002.4313744
10000,1.320474450499069e-21,107085465.12922102
17000,2.4173848406597176e-23,112341848.51877478
21000,1.0860978467555232e-23,130450393.53640151
27000,1.0860978467555232e-23,139724931.319127
12000,2.665485468919977e-22,166931431.96450764
15000,5.380500003115066e-23,179963765.98813874
18000,5.380500003115066e-23,183993809.47269353
22000,1.0860978467555232e-23,188734173.73039067
35000,2.192377162055653e-24,192094538.36823806
09000,1.320474450499069e-21,195677497.1427932
60000,9.8500498345758e-25,219887863.23538634
40000,4.87968863246889e-24,239769035.76427174
28000,4.87968863246889e-24,242986216.56520835
23000,1.0860978467555232e-23,267472439.66821694
19000,2.4173848406597176e-23,288501940.83061993
24000,2.4173848406597176e-23,297348122.7553839
29000,4.87968863246889e-24,312787262.981104
70000,9.8500498345758e-25,321439116.13211113
11000,5.932710560852737e-22,338791341.92202437
13000,2.665485468919977e-22,342364937.16753465
16000,1.1975660555404538e-22,373294642.497416
30000,4.87968863246889e-24,395308778.8798883
20000,2.4173848406597176e-23,438844868.1944494
80000,9.8500498345758e-25,441682527.2147531
14000,1.1975660555404538e-22,455631768.07247
50000,4.87968863246889e-24,471512391.6500718
25000,1.0860978467555232e-23,509436716.6461102
26000,2.4173848406597176e-23,530794464.2003918
10000,2.9390491185030614e-21,533478082.3148033
17000,5.380500003115066e-23,559631307.7075163
21000,2.4173848406597176e-23,649578809.6360625
27000,2.4173848406597176e-23,695101583.9228072
12000,5.932710560852737e-22,830595167.9956654
15000,1.1975660555404538e-22,895449450.1363423
18000,1.1975660555404538e-22,915062916.3804722
22000,2.4173848406597176e-23,938989492.0633028
35000,4.87968863246889e-24,955670657.8848441
09000,2.9390491185030614e-21,973137614.6929181
60000,2.192377162055653e-24,1093639127.3859491
40000,1.0860978467555232e-23,1191552375.6263885
28000,1.0860978467555232e-23,1208289867.3974714
23000,2.4173848406597176e-23,1329818419.5079238
19000,5.380500003115066e-23,1434183621.5583565
24000,5.380500003115066e-23,1477371304.180337
29000,1.0860978467555232e-23,1554693122.086714
70000,2.192377162055653e-24,1597623329.964204
11000,1.320474450499069e-21,1683645398.763861
13000,5.932710560852737e-22,1701173388.0800912
16000,2.665485468919977e-22,1854459214.6775017
30000,1.0860978467555232e-23,1964142047.2161908
20000,5.380500003115066e-23,2180132509.06268
80000,2.192377162055653e-24,2194204268.9853973
14000,2.665485468919977e-22,2263411565.2404003
50000,1.0860978467555232e-23,2341057669.1308217
25000,2.4173848406597176e-23,2530312376.882492
26000,5.380500003115066e-23,2635236305.2188425
17000,1.1975660555404538e-22,2779296304.5149984
21000,5.380500003115066e-23,3225424132.857563
27000,5.380500003115066e-23,3450001168.979698
12000,1.320474450499069e-21,4122820428.518794
15000,2.665485468919977e-22,4444757734.896358
18000,2.665485468919977e-22,4541140504.346784
22000,5.380500003115066e-23,4660657994.423014
35000,1.0860978467555232e-23,4743371742.691206
60000,4.87968863246889e-24,5427489490.595686
40000,2.4173848406597176e-23,5911263638.918698
28000,2.4173848406597176e-23,5995960582.625891
23000,5.380500003115066e-23,6598509386.471965
19000,1.1975660555404538e-22,7115944957.673142
24000,1.1975660555404538e-22,7328479863.715854
29000,2.4173848406597176e-23,7713392448.326458
70000,4.87968863246889e-24,7926221487.189478
11000,2.9390491185030614e-21,8352505198.150988
13000,1.320474450499069e-21,8438947758.449627
16000,5.932710560852737e-22,9198457202.59812
30000,2.4173848406597176e-23,9743215001.820597
20000,1.1975660555404538e-22,10813924537.582651
80000,4.87968863246889e-24,10883666985.239155
14000,5.932710560852737e-22,11226747633.213285
50000,2.4173848406597176e-23,11609120566.344765
25000,5.380500003115066e-23,12549751815.44999
26000,1.1975660555404538e-22,13067579539.043812
17000,2.665485468919977e-22,13783926632.539019
21000,1.1975660555404538e-22,15995212371.932222
27000,1.1975660555404538e-22,17105665336.590212
12000,2.9390491185030614e-21,20442327817.869602
15000,5.932710560852737e-22,22038645478.148438
18000,5.932710560852737e-22,22514383022.96306
22000,1.1975660555404538e-22,23108663803.215775
35000,2.4173848406597176e-23,23518594000.366066
60000,1.0860978467555232e-23,26909087656.760235
40000,5.380500003115066e-23,29302830800.602425
28000,5.380500003115066e-23,29726378729.569572
23000,1.1975660555404538e-22,32712501487.266373
19000,2.665485468919977e-22,35276783124.56668
24000,2.665485468919977e-22,36326524359.90194
