Temp,SF,ChiSqr
29000,1.6353988745690956e-27,2266.536568497269
16000,4.0135720267505816e-26,2271.797422040035
50000,1.803242852661547e-26,2273.060509230488
13000,8.933217392287712e-26,2275.949073960587
50000,1.6353988745690956e-27,2278.9159294104866
19000,8.101722764665492e-27,2288.456594386255
23000,3.6399928971640396e-27,2308.8953865469834
08000,2.4173848406597176e-23,2311.653561465732
28000,1.6353988745690956e-27,2333.7168297809417
24000,8.101722764665492e-27,2367.6556564792277
35000,7.347622796257651e-28,2389.81136814602
22000,3.6399928971640396e-27,2393.6111920234493
15000,1.803242852661547e-26,2403.8859479614857
26000,8.933217392287712e-26,2412.680605696974
09000,4.425492265785818e-25,2425.8864437619673
40000,1.6353988745690956e-27,2431.6008880977042
12000,8.933217392287712e-26,2438.6585704970335
18000,1.803242852661547e-26,2447.590730517332
21000,3.6399928971640396e-27,2469.9050327384202
17000,8.101722764665492e-27,2497.1370452416577
10000,4.425492265785818e-25,2510.4621031221186
25000,1.6353988745690956e-27,2513.732975090218
27000,3.6399928971640396e-27,2522.9485537629316
14000,1.803242852661547e-26,2531.97077650172
20000,3.6399928971640396e-27,2538.060768789941
07000,2.665485468919977e-22,2554.347032533134
30000,7.347622796257651e-28,2554.3974631795018
26000,3.6399928971640396e-27,2562.9275243671086
11000,8.933217392287712e-26,2581.59198700146
29000,7.347622796257651e-28,2587.828150613483
16000,1.803242852661547e-26,2588.510044213962
50000,7.347622796257651e-28,2588.978362992753
13000,4.0135720267505816e-26,2591.235528045913
19000,3.6399928971640396e-27,2598.353487462568
23000,1.6353988745690956e-27,2608.122688836659
08000,1.0860978467555234e-23,2608.669297390747
28000,7.347622796257651e-28,2619.957418415998
24000,3.6399928971640396e-27,2633.6971702236183
22000,1.6353988745690956e-27,2648.3803523691863
15000,8.101722764665492e-27,2653.241336031632
09000,1.9883129652585536e-25,2662.690750388007
40000,7.347622796257651e-28,2664.0329392659273
12000,4.0135720267505816e-26,2669.229365658717
18000,8.101722764665492e-27,2672.7688724691257
21000,1.6353988745690956e-27,2684.284792596245
17000,3.6399928971640396e-27,2697.0254531035916
10000,1.9883129652585536e-25,2703.1594552217616
25000,7.347622796257651e-28,2704.764026147939
27000,1.6353988745690956e-27,2707.8630748550827
14000,8.101722764665492e-27,2713.260587762063
20000,1.6353988745690956e-27,2716.0911523146306
07000,1.1975660555404538e-22,2721.29791885658
26000,1.6353988745690956e-27,2726.748459696419
11000,4.0135720267505816e-26,2736.2121217513472
16000,8.101722764665492e-27,2739.126984058848
13000,1.803242852661547e-26,2740.5251456697506
19000,1.6353988745690956e-27,2744.025632065235
23000,7.347622796257651e-28,2748.533156215994
08000,4.87968863246889e-24,2748.638932654239
24000,1.6353988745690956e-27,2759.8567452171355
22000,7.347622796257651e-28,2767.0636555872193
15000,3.6399928971640396e-27,2769.2970188662835
09000,8.933217392287712e-26,2773.454681288772
12000,1.803242852661547e-26,2776.553933259182
18000,3.6399928971640396e-27,2778.0485870750263
21000,7.347622796257651e-28,2783.523383485954
17000,1.6353988745690956e-27,2789.3496653018515
10000,8.933217392287712e-26,2792.1353091770075
27000,7.347622796257651e-28,2794.0656224977647
14000,3.6399928971640396e-27,2796.761938684456
20000,7.347622796257651e-28,2798.052730857571
07000,5.380500003115066e-23,2799.966052449591
26000,7.347622796257651e-28,2802.7369589851305
11000,1.803242852661547e-26,2807.206450582615
16000,3.6399928971640396e-27,2808.4770338207372
13000,8.101722764665492e-27,2809.1402591248275
19000,7.347622796257651e-28,2810.7740386832047
08000,2.192377162055653e-24,2812.842401232195
24000,7.347622796257651e-28,2817.8769871318987
15000,1.6353988745690956e-27,2822.2514673675973
09000,4.0135720267505816e-26,2824.1017188924943
12000,8.101722764665492e-27,2825.5267788231654
18000,1.6353988745690956e-27,2826.179009034249
17000,7.347622796257651e-28,2831.3377630203613
10000,4.0135720267505816e-26,2832.5953139998674
14000,1.6353988745690956e-27,2834.6918251439456
07000,2.4173848406597176e-23,2836.0492435590913
11000,8.101722764665492e-27,2839.4111881489594
16000,1.6353988745690956e-27,2839.974166372026
13000,3.6399928971640396e-27,2840.2792196269056
08000,9.8500498345758e-25,2841.9539924849764
15000,7.347622796257651e-28,2846.2071283368737
09000,1.803242852661547e-26,2847.03484218804
12000,3.6399928971640396e-27,2847.6816843649185
18000,7.347622796257651e-28,2847.9708271450263
06000,5.932710560852737e-22,2849.7975786930574
10000,1.803242852661547e-26,2850.871214020635
14000,7.347622796257651e-28,2851.8167468434003
07000,1.0860978467555234e-23,2852.4100344864655
06000,2.665485468919977e-22,2853.214003652678
11000,3.6399928971640396e-27,2853.942499092998
16000,7.347622796257651e-28,2854.1938473689493
13000,1.6353988745690956e-27,2854.332331803307
08000,4.425492265785818e-25,2855.087095790956
09000,8.101722764665492e-27,2857.3743316473406
12000,1.6353988745690956e-27,2857.6662776547473
06000,1.1975660555404538e-22,2859.0674467317763
10000,8.101722764665492e-27,2859.1020618477282
07000,4.87968863246889e-24,2859.790812108519
11000,1.6353988745690956e-27,2860.4837660971966
13000,7.347622796257651e-28,2860.658879900274
08000,1.9883129652585536e-25,2860.9984516045783
09000,3.6399928971640396e-27,2862.0269795792537
12000,7.347622796257651e-28,2862.1584151225015
06000,5.380500003115066e-23,2862.5690409097465
10000,3.6399928971640396e-27,2862.804052870029
07000,2.192377162055653e-24,2863.112969911237
11000,7.347622796257651e-28,2863.425200612757
08000,8.933217392287712e-26,2863.656529339505
09000,1.6353988745690956e-27,2864.118815385511
06000,2.4173848406597176e-23,2864.318223441116
10000,1.6353988745690956e-27,2864.4681108558425
07000,9.8500498345758e-25,2864.606796261189
08000,4.0135720267505816e-26,2864.8512085971533
09000,7.347622796257651e-28,2865.058944222383
06000,1.0860978467555234e-23,2865.139626987746
10000,7.347622796257651e-28,2865.2159116161665
07000,4.425492265785818e-25,2865.278199511157
08000,1.803242852661547e-26,2865.388050698032
06000,4.87968863246889e-24,2865.5158423008934
07000,1.9883129652585536e-25,2865.579901753649
08000,8.101722764665492e-27,2865.629264474866
06000,2.192377162055653e-24,2865.686317996629
07000,8.933217392287712e-26,2865.715462519792
08000,3.6399928971640396e-27,2865.737642146282
06000,9.8500498345758e-25,2865.763202540762
07000,4.0135720267505816e-26,2865.7763701485947
05000,5.380500003115066e-23,2865.7823395547925
08000,1.6353988745690956e-27,2865.7863354801493
05000,2.4173848406597176e-23,2865.787885665635
06000,4.425492265785818e-25,2865.7978046851213
07000,1.803242852661547e-26,2865.803735521702
05000,1.0860978467555234e-23,2865.8051685676714
08000,7.347622796257651e-28,2865.8082128750034
06000,1.9883129652585536e-25,2865.8133628581645
05000,4.87968863246889e-24,2865.8159192448643
07000,8.101722764665492e-27,2865.8160304914054
06000,8.933217392287712e-26,2865.820355334856
05000,2.192377162055653e-24,2865.8213520658555
07000,3.6399928971640396e-27,2865.821554469376
06000,4.0135720267505816e-26,2865.823497443769
05000,9.8500498345758e-25,2865.8239146155347
07000,1.6353988745690956e-27,2865.8240363202794
06000,1.803242852661547e-26,2865.824909248113
05000,4.425492265785818e-25,2865.8250904915594
07000,7.347622796257651e-28,2865.825151382528
06000,8.101722764665492e-27,2865.8255435722012
05000,1.9883129652585536e-25,2865.82562375368
06000,3.6399928971640396e-27,2865.825828569302
05000,8.933217392287712e-26,2865.8258643416775
06000,1.6353988745690956e-27,2865.8259566153947
05000,4.0135720267505816e-26,2865.8259726365513
06000,7.347622796257651e-28,2865.8260141449114
05000,1.803242852661547e-26,2865.826021332726
05000,8.101722764665492e-27,2865.8260432194797
05000,3.6399928971640396e-27,2865.826053054558
05000,1.6353988745690956e-27,2865.826057473661
05000,7.347622796257651e-28,2865.82605945917
05000,1.1975660555404538e-22,2865.9330867779795
05000,2.665485468919977e-22,2867.0765637045797
05000,5.932710560852737e-22,2873.6242277496044
06000,1.320474450499069e-21,2889.8105104127512
05000,1.320474450499069e-21,2908.0263203460877
05000,2.9390491185030614e-21,3082.8272878513158
06000,2.9390491185030614e-21,3214.7629817722395
15000,4.425492265785818e-25,3300.884063765991
12000,2.192377162055653e-24,3301.579213718618
27000,8.933217392287712e-26,3587.6790421797173
22000,8.933217392287712e-26,3620.0586671733545
35000,1.803242852661547e-26,3745.683726680043
18000,4.425492265785818e-25,4626.654770818521
60000,8.101722764665492e-27,4785.280824082122
09000,1.0860978467555234e-23,4856.819208799436
28000,4.0135720267505816e-26,5683.603858565218
23000,8.933217392287712e-26,6668.811823350739
19000,1.9883129652585536e-25,7536.330328451538
40000,4.0135720267505816e-26,7858.0599552651065
08000,5.932710560852737e-22,8353.772301867948
29000,4.0135720267505816e-26,8579.141020494972
70000,8.101722764665492e-27,8957.619637183609
11000,4.87968863246889e-24,9968.641575763411
24000,1.9883129652585536e-25,10038.965175903639
13000,2.192377162055653e-24,10728.472321355115
30000,4.0135720267505816e-26,12249.095980500697
16000,9.8500498345758e-25,12635.214350125689
20000,1.9883129652585536e-25,14255.72419321273
80000,8.101722764665492e-27,14405.641179986855
14000,9.8500498345758e-25,15040.786588850684
25000,8.933217392287712e-26,17626.497026793688
10000,2.4173848406597176e-23,19046.174408088635
50000,4.0135720267505816e-26,19184.4772068985
17000,4.425492265785818e-25,20061.35707535486
26000,1.9883129652585536e-25,21710.672900227946
21000,1.9883129652585536e-25,24560.432499377792
27000,1.9883129652585536e-25,30458.273197415372
12000,4.87968863246889e-24,34891.20347465241
15000,9.8500498345758e-25,37314.798312169056
22000,1.9883129652585536e-25,39650.144438104326
35000,4.0135720267505816e-26,40552.272736474384
18000,9.8500498345758e-25,40985.691022534935
09000,2.4173848406597176e-23,43667.54591926456
60000,1.803242852661547e-26,48014.94452405672
28000,8.933217392287712e-26,54292.64253359454
40000,8.933217392287712e-26,58484.55474819175
23000,1.9883129652585536e-25,61020.04029901279
19000,4.425492265785818e-25,66844.86098709928
08000,1.320474450499069e-21,69370.03701688487
29000,8.933217392287712e-26,73661.77850688962
24000,4.425492265785818e-25,74004.80148626941
70000,1.803242852661547e-26,76105.71588168884
11000,1.0860978467555234e-23,81562.70597676135
13000,4.87968863246889e-24,83901.60067939431
16000,2.192377162055653e-24,93858.3031233637
30000,8.933217392287712e-26,97104.32256612417
20000,4.425492265785818e-25,109627.19969772061
80000,1.803242852661547e-26,110485.57213355722
14000,2.192377162055653e-24,114480.81500444013
50000,8.933217392287712e-26,126565.29004588217
25000,1.9883129652585536e-25,130190.51087690602
10000,5.380500003115066e-23,137792.32068382492
26000,4.425492265785818e-25,143163.18707816288
17000,9.8500498345758e-25,144895.9776733332
21000,4.425492265785818e-25,171547.15140212237
27000,4.425492265785818e-25,193012.65276868502
12000,1.0860978467555234e-23,227994.50487941862
15000,2.192377162055653e-24,245402.91645787007
18000,2.192377162055653e-24,257140.550139226
22000,4.425492265785818e-25,258650.740763081
35000,8.933217392287712e-26,263742.5927832383
09000,5.380500003115066e-23,273857.6668570776
60000,4.0135720267505816e-26,305859.6022315467
28000,1.9883129652585536e-25,341026.5575352502
40000,1.9883129652585536e-25,347147.09321055084
23000,4.425492265785818e-25,378464.21292855643
19000,9.8500498345758e-25,410719.2937422785
08000,2.9390491185030614e-21,419835.9901087542
24000,9.8500498345758e-25,434530.8556110829
29000,1.9883129652585536e-25,448164.5304296338
70000,4.0135720267505816e-26,461538.10521069984
11000,2.4173848406597176e-23,489569.9486541264
13000,1.0860978467555234e-23,497984.4358859945
16000,4.87968863246889e-24,548446.4858221344
30000,1.9883129652585536e-25,576009.4797398341
20000,9.8500498345758e-25,643794.5836957111
80000,4.0135720267505816e-26,648304.4300942436
14000,4.87968863246889e-24,669985.8633836185
50000,1.9883129652585536e-25,711059.4302041037
25000,4.425492265785818e-25,754266.3074691126
10000,1.1975660555404538e-22,793191.4035719675
26000,9.8500498345758e-25,802373.1436811758
17000,2.192377162055653e-24,832999.9864525151
21000,9.8500498345758e-25,974739.871175721
27000,9.8500498345758e-25,1063824.8185861504
12000,2.4173848406597176e-23,1266106.0281215634
15000,4.87968863246889e-24,1364370.3235740045
18000,4.87968863246889e-24,1408166.8847154074
22000,9.8500498345758e-25,1433735.801191026
35000,1.9883129652585536e-25,1460346.7492767791
09000,1.1975660555404538e-22,1498620.2149353107
60000,8.933217392287712e-26,1680449.5385343793
40000,4.425492265785818e-25,1861441.1522626313
28000,4.425492265785818e-25,1863718.7420665792
23000,9.8500498345758e-25,2058332.4172059554
19000,2.192377162055653e-24,2225688.7295294427
24000,2.192377162055653e-24,2317701.434173813
29000,4.425492265785818e-25,2419369.762976905
70000,8.933217392287712e-26,2488440.732868941
11000,5.380500003115066e-23,2629531.175645837
13000,2.4173848406597176e-23,2664155.490142307
16000,1.0860978467555234e-23,2916673.406904593
30000,4.425492265785818e-25,3078776.5047452375
20000,2.192377162055653e-24,3427373.742275204
80000,8.933217392287712e-26,3450288.515590918
14000,1.0860978467555234e-23,3561902.444246293
50000,4.425492265785818e-25,3723552.1276768474
25000,9.8500498345758e-25,3993792.824808921
10000,2.665485468919977e-22,4189444.371051563
26000,2.192377162055653e-24,4196145.865978471
17000,4.87968863246889e-24,4396931.90172035
21000,2.192377162055653e-24,5120721.09917693
27000,2.192377162055653e-24,5523641.153304656
12000,5.380500003115066e-23,6590243.757296124
15000,1.0860978467555234e-23,7103803.777681852
18000,1.0860978467555234e-23,7288828.197206033
22000,2.192377162055653e-24,7455754.166641763
35000,4.425492265785818e-25,7590669.098848189
09000,2.665485468919977e-22,7753930.065349393
60000,1.9883129652585536e-25,8706551.244534427
40000,9.8500498345758e-25,9550772.404839478
28000,9.8500498345758e-25,9634611.849829817
23000,2.192377162055653e-24,10619085.189846609
19000,4.87968863246889e-24,11465002.852890844
24000,4.87968863246889e-24,11863074.991637621
29000,9.8500498345758e-25,12442696.487432295
70000,1.9883129652585536e-25,12791145.826878475
11000,1.1975660555404538e-22,13495048.505439632
13000,5.380500003115066e-23,13650860.778621705
16000,2.4173848406597176e-23,14907459.582324693
30000,9.8500498345758e-25,15767397.048844146
20000,4.87968863246889e-24,17522809.533201482
80000,1.9883129652585536e-25,17637604.32290132
14000,2.4173848406597176e-23,18199895.35313576
50000,9.8500498345758e-25,18907605.55132654
25000,2.192377162055653e-24,20371446.903468482
26000,4.87968863246889e-24,21293844.986615244
10000,5.932710560852737e-22,21346970.87882428
17000,1.0860978467555234e-23,22397732.371736225
21000,4.87968863246889e-24,26031471.33744384
27000,4.87968863246889e-24,27942047.901747808
12000,1.1975660555404538e-22,33369545.245079424
15000,2.4173848406597176e-23,35973272.02782522
18000,2.4173848406597176e-23,36818781.82213667
22000,4.87968863246889e-24,37735333.51735167
35000,9.8500498345758e-25,38410564.96717884
09000,5.932710560852737e-22,39160718.54283423
60000,4.425492265785818e-25,43995369.50201825
40000,2.192377162055653e-24,48060974.89341411
28000,2.192377162055653e-24,48637805.69820359
23000,4.87968863246889e-24,53560182.11233385
19000,1.0860978467555234e-23,57788315.10169863
24000,1.0860978467555234e-23,59631802.5792201
29000,2.192377162055653e-24,62672298.6929608
70000,4.425492265785818e-25,64412470.94252065
11000,2.665485468919977e-22,67910591.1070022
13000,1.1975660555404538e-22,68647501.80850105
16000,5.380500003115066e-23,74885193.86454757
30000,2.192377162055653e-24,79271908.81502981
20000,1.0860978467555234e-23,88031545.202813
80000,4.425492265785818e-25,88603074.74378872
14000,5.380500003115066e-23,91409479.51544674
50000,2.192377162055653e-24,94708243.89593868
25000,4.87968863246889e-24,102238463.62786977
26000,1.0860978467555234e-23,106629819.99907252
10000,1.320474450499069e-21,107085142.1595976
17000,2.4173848406597176e-23,112341498.11342436
21000,1.0860978467555234e-23,130450017.82301615
27000,1.0860978467555234e-23,139724709.10847452
12000,2.665485468919977e-22,166931952.57051665
15000,5.380500003115066e-23,179963320.95027867
18000,5.380500003115066e-23,183993711.38031077
22000,1.0860978467555234e-23,188733722.45775902
35000,2.192377162055653e-24,192094084.20379364
09000,1.320474450499069e-21,195679813.8808878
60000,9.8500498345758e-25,219887378.27141702
40000,4.87968863246889e-24,239768659.3892608
28000,4.87968863246889e-24,242985706.05422768
23000,1.0860978467555234e-23,267471903.102372
19000,2.4173848406597176e-23,288501381.646152
24000,2.4173848406597176e-23,297347846.33546174
29000,4.87968863246889e-24,312786683.93994397
70000,9.8500498345758e-25,321438530.3905272
11000,5.932710560852737e-22,338792619.3670761
13000,2.665485468919977e-22,342365400.50095075
16000,1.1975660555404538e-22,373294661.3560971
30000,4.87968863246889e-24,395308128.0983678
20000,2.4173848406597176e-23,438844179.5868673
80000,9.8500498345758e-25,441681841.14707506
14000,1.1975660555404538e-22,455631058.30853194
50000,4.87968863246889e-24,471511844.4754549
25000,1.0860978467555234e-23,509435977.4628828
26000,2.4173848406597176e-23,530794057.6940386
10000,2.9390491185030614e-21,533477363.0071757
17000,5.380500003115066e-23,559630527.3347547
21000,2.4173848406597176e-23,649577972.9338826
27000,2.4173848406597176e-23,695101088.8796967
12000,5.932710560852737e-22,830596326.2784885
15000,1.1975660555404538e-22,895448459.1350495
18000,1.1975660555404538e-22,915062697.5938929
22000,2.4173848406597176e-23,938988487.1849524
35000,4.87968863246889e-24,955669646.5700346
09000,2.9390491185030614e-21,973142770.7209618
60000,2.192377162055653e-24,1093638047.5190253
40000,1.0860978467555234e-23,1191551537.4515939
28000,1.0860978467555234e-23,1208288730.669227
23000,2.4173848406597176e-23,1329817224.7880027
19000,5.380500003115066e-23,1434182376.4949822
24000,5.380500003115066e-23,1477370688.4808168
29000,1.0860978467555234e-23,1554691832.827261
70000,2.192377162055653e-24,1597622025.7912664
11000,1.320474450499069e-21,1683648241.5829666
13000,5.932710560852737e-22,1701174418.888306
16000,2.665485468919977e-22,1854459256.195028
30000,1.0860978467555234e-23,1964140598.280462
20000,5.380500003115066e-23,2180130975.9355044
80000,2.192377162055653e-24,2194202741.511419
14000,2.665485468919977e-22,2263409985.0244164
50000,1.0860978467555234e-23,2341056450.7984037
25000,2.4173848406597176e-23,2530310731.1864557
26000,5.380500003115066e-23,2635235399.9791417
17000,1.1975660555404538e-22,2779294567.1412587
21000,5.380500003115066e-23,3225422270.108487
27000,5.380500003115066e-23,3450000066.6791005
12000,1.320474450499069e-21,4122823006.112287
15000,2.665485468919977e-22,4444755528.715671
18000,2.665485468919977e-22,4541140016.924813
22000,5.380500003115066e-23,4660655757.355432
35000,1.0860978467555234e-23,4743369491.297661
60000,4.87968863246889e-24,5427487086.622111
40000,2.4173848406597176e-23,5911261772.891949
28000,2.4173848406597176e-23,5995958052.093098
23000,5.380500003115066e-23,6598506726.86406
19000,1.1975660555404538e-22,7115942186.01318
24000,1.1975660555404538e-22,7328478492.863968
29000,2.4173848406597176e-23,7713389578.296965
70000,4.87968863246889e-24,7926218583.966261
11000,2.9390491185030614e-21,8352511525.105081
13000,1.320474450499069e-21,8438950052.316214
16000,5.932710560852737e-22,9198457294.548626
30000,2.4173848406597176e-23,9743211776.391253
20000,1.1975660555404538e-22,10813921124.764002
80000,4.87968863246889e-24,10883663585.003122
14000,5.932710560852737e-22,11226744115.586607
50000,2.4173848406597176e-23,11609117854.181284
25000,5.380500003115066e-23,12549748152.080936
26000,1.1975660555404538e-22,13067577523.747194
17000,2.665485468919977e-22,13783922765.118097
21000,1.1975660555404538e-22,15995208225.456854
27000,1.1975660555404538e-22,17105662882.68483
12000,2.9390491185030614e-21,20442333554.49716
15000,5.932710560852737e-22,22038640567.279346
18000,5.932710560852737e-22,22514381937.625233
22000,1.1975660555404538e-22,23108658823.600113
35000,2.4173848406597176e-23,23518588988.86435
60000,1.0860978467555234e-23,26909082305.653164
40000,5.380500003115066e-23,29302826646.83176
28000,5.380500003115066e-23,29726373096.773018
23000,1.1975660555404538e-22,32712495567.180588
19000,2.665485468919977e-22,35276776955.08074
24000,2.665485468919977e-22,36326521308.267914
29000,5.380500003115066e-23,38237509850.46099
70000,1.0860978467555234e-23,39292201803.43028
13000,2.9390491185030614e-21,41831671561.869385
16000,1.320474450499069e-21,45594557977.0068
30000,5.380500003115066e-23,48296364452.57228
20000,2.665485468919977e-22,53602185443.69936
80000,1.0860978467555234e-23,53947757425.852104
14000,1.320474450499069e-21,55647880503.0315
50000,5.380500003115066e-23,57537064492.79561
25000,1.1975660555404538e-22,62203754274.14898
26000,2.665485468919977e-22,64764694432.474144
17000,5.932710560852737e-22,68319414687.47092
21000,2.665485468919977e-22,79276692134.32895
27000,2.665485468919977e-22,84773185934.69878
15000,1.320474450499069e-21,109222123248.88252
18000,1.320474450499069e-21,111575049843.30669
22000,2.665485468919977e-22,114523976400.237
35000,5.380500003115066e-23,116555134668.66362
60000,2.4173848406597176e-23,133354649004.16275
40000,1.1975660555404538e-22,145206823583.4041
28000,1.1975660555404538e-22,147313882868.57724
23000,2.665485468919977e-22,162109530244.6225
19000,5.932710560852737e-22,174814959679.92358
24000,5.932710560852737e-22,180008343436.1497
29000,1.1975660555404538e-22,189484565230.8822
70000,2.4173848406597176e-23,194710244007.08438
16000,2.9390491185030614e-21,225931324910.5363
30000,1.1975660555404538e-22,239322918540.42575
20000,5.932710560852737e-22,265611276874.04523
80000,2.4173848406597176e-23,267323386420.6139
14000,2.9390491185030614e-21,275746888986.2233
50000,1.1975660555404538e-22,285094537664.9386
25000,2.665485468919977e-22,308228402109.92303
26000,5.932710560852737e-22,320905499027.9056
17000,1.320474450499069e-21,338528765482.52325
21000,5.932710560852737e-22,392816676874.58655
27000,5.932710560852737e-22,420035769289.68286
15000,2.9390491185030614e-21,541179855748.94745
18000,2.9390491185030614e-21,552827547992.827
22000,5.932710560852737e-22,567447346281.519
35000,1.1975660555404538e-22,577510485434.8616
60000,5.380500003115066e-23,660741735190.4536
40000,2.665485468919977e-22,719442913009.1163
28000,2.665485468919977e-22,729900863169.6608
23000,5.932710560852737e-22,803203619070.4119
19000,1.320474450499069e-21,866150537123.3063
24000,1.320474450499069e-21,891862793638.9426
29000,2.665485468919977e-22,938828300803.1313
70000,5.380500003115066e-23,964717872900.2521
30000,2.665485468919977e-22,1185741884529.7083
20000,1.320474450499069e-21,1315981420758.0095
80000,5.380500003115066e-23,1324463511350.3489
50000,2.665485468919977e-22,1412478664098.5872
25000,5.932710560852737e-22,1527117062992.9385
26000,1.320474450499069e-21,1589897402798.1177
17000,2.9390491185030614e-21,1677232148488.2327
21000,1.320474450499069e-21,1946186043390.0986
27000,1.320474450499069e-21,2081005576127.679
22000,1.320474450499069e-21,2811338608755.337
35000,2.665485468919977e-22,2861192992031.546
60000,1.1975660555404538e-22,3273533759631.7046
40000,5.932710560852737e-22,3564306277193.4507
28000,5.932710560852737e-22,3616158386515.594
23000,1.320474450499069e-21,3979310564517.4395
19000,2.9390491185030614e-21,4291158073589.386
24000,2.9390491185030614e-21,4418501125412.184
29000,5.932710560852737e-22,4651212756035.077
70000,1.1975660555404538e-22,4779472789961.774
30000,5.932710560852737e-22,5874451062194.107
20000,2.9390491185030614e-21,6519671427694.231
80000,1.1975660555404538e-22,6561692248421.077
50000,5.932710560852737e-22,6997666550434.223
25000,1.320474450499069e-21,7565657479766.961
26000,2.9390491185030614e-21,7876621406032.795
21000,2.9390491185030614e-21,9641760652167.094
27000,2.9390491185030614e-21,10309601567013.379
22000,2.9390491185030614e-21,13927785591393.176
35000,5.932710560852737e-22,14174767023061.371
60000,2.665485468919977e-22,16217526461441.598
40000,1.320474450499069e-21,17657935566934.15
28000,1.320474450499069e-21,17914906812210.65
