Te,logg,sf,chi2,R,L,vgf2,vgfb2
11750,9.5,4.334518563596875e-23,198.70731168085211,0.24266100950844968,1.0111518402816857,42.85449514887359,2.8466275958282172
11750,9.5,4.4354824710395383e-23,199.70482871954857,0.24547089156871402,1.0347045922920413,43.72878158147586,2.8812465884226195
11750,9.5,4.235852875270767e-23,203.1904583156236,0.23988329190215435,0.9881352143612246,44.61453205263345,2.9174806034503034
11750,9.5,4.5387981299988987e-23,206.57388765068245,0.24831331052977088,1.0588059583731642,47.424836564264616,3.028842861895864
11750,9.5,4.1394330922072696e-23,212.78386493886063,0.23713737056636805,0.9656425108109338,48.83125939281267,3.086693220419667
12000,9.5,3.5232289613712035e-23,216.18123432012044,0.21877616239513936,0.8941078221890136,46.396879856397305,2.987920347363841
11500,9.25,4.976693186239326e-23,218.17667302018683,0.260015956316753,1.0652615987932958,45.5719552592954,2.9647202964163393
12000,9.5,3.6052955063717657e-23,218.49693425779333,0.2213094709607504,0.9149342687894274,52.20566968607136,3.219248809290806
11500,9.25,5.0926152622100986e-23,218.78882335609683,0.2630267991897671,1.090074728990976,44.747349943315626,2.9320982981012627
11750,9.25,4.045208091361136e-23,218.88821179533784,0.234422881532192,0.9436618037016651,46.06663972720166,2.977636111215127
12000,9.5,3.44303047900141e-23,219.41627916943446,0.21627185237288366,0.8737554433908408,43.54814109130264,2.8750486431730997
11750,9.5,4.644520319804881e-23,219.72687645924273,0.2511886431511748,1.0834687173883706,54.14041362403998,3.297334446874772
11750,9.25,3.9531279133897013e-23,221.2016450599585,0.23173946499704492,0.9221814385715597,43.68927731884181,2.883214585717865
11750,9.25,4.1394330922072696e-23,222.18846471306694,0.23713737056636805,0.9656425108109338,51.370703216626055,3.189206140160471
11500,9.25,4.86340981887022e-23,222.99951854735133,0.25703957827710916,1.0410132843957005,48.91470617291938,3.0982052627526366
11500,9.25,5.2112375102016275e-23,225.22400468602177,0.266072505980113,1.1154658312388122,46.62189147138789,3.0075887284894
11500,9.0,4.644520319804881e-23,225.52899513369255,0.2511886431511748,0.9941599685477113,45.03795085371901,2.9431799046723484
12000,9.5,3.6892736267715337e-23,226.7578222990457,0.22387211385702313,0.9362458256497403,61.17983469031016,3.5772520297007326
11750,9.5,4.045208091361136e-23,227.13661528872788,0.234422881532192,0.9436618037016651,55.336383637407465,3.347527008556777
12000,9.5,3.3646575369654796e-23,227.82826618037592,0.21379620895040233,0.8538663412942742,43.46480122806416,2.872842853961518
11500,9.0,4.7527050957619193e-23,227.96534889367868,0.2540972705551503,1.0173169290209318,48.5876343614932,3.0851655579790953
11500,9.0,4.5387981299988987e-23,228.64186256124324,0.24831331052977088,0.9715301248490779,44.298924993859664,2.913733597178733
11750,9.25,3.8631437361637804e-23,228.75170499949962,0.22908676527697172,0.9011900262466995,44.045706874627285,2.898219139164778
11750,9.25,4.235852875270767e-23,231.50026784689567,0.23988329190215435,0.9881352143612246,59.80496080031335,3.5260707979772024
11500,9.25,4.7527050957619193e-23,232.8896563631076,0.2540972705551503,1.0173169290209318,54.60410266792591,3.325684273262848
11500,9.0,4.86340981887022e-23,236.34512574148812,0.25703957827710916,1.0410132843957005,55.14509508143987,3.347583426056079
11500,9.0,4.4354824710395383e-23,236.93037541469525,0.24547089156871402,0.9494153992823618,46.183714599410884,2.9893452857341463
11500,9.25,5.332622825299949e-23,237.89161182480308,0.26915348039292675,1.1414483682353065,51.38656314462886,3.198840842623942
11750,9.5,4.7527050957619193e-23,239.5987785547026,0.2540972705551503,1.108705945858941,64.08409475707825,3.6950729514051814
11250,8.75,5.456835567605854e-23,239.67497632325126,0.27227013080802964,1.069732030702523,46.265170828842905,3.0017497740570054
11250,8.75,5.332622825299949e-23,239.92444591338102,0.26915348039292675,1.0453819568511458,45.68459466870376,2.977815548143401
12000,9.5,3.2880685808921564e-23,241.06303869992885,0.2113489039838414,0.8344299704341194,45.962367164577124,2.973918765673288
11750,9.25,3.7752078488815265e-23,241.18113431533186,0.22646443075949774,0.8806764368024154,46.953094378558596,3.0153306793334194
12000,9.5,3.7752078488815265e-23,241.38002565356865,0.22646443075949774,0.9580537924394916,73.53590877901321,4.0705966959398845
