Te,logg,sf,chi2,R,L,vgf2,vgfb2
11750,9.5,4.235852875270767e-23,299.7199251833968,0.23988329190215435,0.9881352143612246,141.1439989204066,20.056685884604487
11750,9.5,4.1394330922072696e-23,300.3338684512696,0.23713737056636805,0.9656425108109338,136.38126290522155,18.631557718846814
11750,9.5,4.334518563596875e-23,304.8791150957538,0.24266100950844968,1.0111518402816857,149.02629856377524,21.69786953100834
11750,9.5,4.045208091361136e-23,306.33498410758165,0.234422881532192,0.9436618037016651,134.5347524562612,17.409524294611085
11500,9.25,4.86340981887022e-23,310.6144393649611,0.25703957827710916,1.0410132843957005,136.52962699052912,18.654596096673384
11500,9.25,4.7527050957619193e-23,312.1483634345543,0.2540972705551503,1.0173169290209318,133.86280973937266,17.398394865119553
11500,9.5,5.2112375102016275e-23,312.5987492696139,0.266072505980113,1.1154658312388122,125.35550573342324,14.635774678145474
11500,9.25,4.976693186239326e-23,314.77589247249045,0.260015956316753,1.0652615987932958,142.171174711599,20.11631043686739
11500,9.5,5.332622825299949e-23,315.01065161080714,0.26915348039292675,1.1414483682353065,125.3472489812098,15.597282001315595
11500,9.5,5.0926152622100986e-23,315.76341620311916,0.2630267991897671,1.090074728990976,127.97284062378942,13.850511054223938
11750,9.5,4.4354824710395383e-23,316.21866508480554,0.24547089156871402,1.0347045922920413,160.24261794673274,23.56875916211567
11750,9.5,3.9531279133897013e-23,317.3575534586382,0.23173946499704492,0.9221814385715597,135.41171379761732,16.37828187706063
11500,9.25,4.644520319804881e-23,318.9959512536292,0.2511886431511748,0.9941599685477113,133.97490463076676,16.335276596472404
11500,9.5,5.456835567605854e-23,323.3953078850881,0.27227013080802964,1.1680361162654953,128.13467888687313,16.746582341660893
11500,9.5,4.976693186239326e-23,324.1291982142144,0.260015956316753,1.0652615987932958,133.0224274642825,13.2305321183441
11500,9.25,5.0926152622100986e-23,325.03548387873735,0.2630267991897671,1.090074728990976,150.99401046595605,21.79663142174354
11250,9.0,5.583941596359462e-23,330.24386375943766,0.27542287033405827,1.0946492906361558,132.8215004015382,16.72824178400013
11500,9.25,4.5387981299988987e-23,330.7955233084957,0.24831331052977088,0.9715301248490779,136.6803163902097,15.453442991464405
11250,9.0,5.714008304859666e-23,331.6327593776311,0.278612116863222,1.1201469481130812,134.93251259914297,17.914361552990332
11750,9.5,3.8631437361637804e-23,333.05512351239,0.22908676527697172,0.9011900262466995,138.82946845891098,15.526152488536013
11750,9.5,4.5387981299988987e-23,334.16814204932854,0.24831331052977088,1.0588059583731642,175.01909096291064,25.683729393381522
11250,9.0,5.456835567605854e-23,334.34517880618347,0.27227013080802964,1.069732030702523,133.4533695645453,15.731213909386526
11500,9.5,4.86340981887022e-23,337.3403725484427,0.25703957827710916,1.0410132843957005,140.33675062734312,12.765440993023239
11500,9.5,5.583941596359462e-23,338.1706809227002,0.27542287033405827,1.1952431725053132,133.9146810751184,18.095844863718163
11250,9.0,5.847104656196948e-23,338.9029970322603,0.2818382931266937,1.1462385223287939,139.98025773151306,19.301794856612332
11500,9.25,5.2112375102016275e-23,341.8180855786736,0.266072505980113,1.1154658312388122,163.21597236403974,23.709349049241876
11250,9.0,5.332622825299949e-23,343.5660547963469,0.26915348039292675,1.0453819568511458,136.6443972078668,14.911678307341369
11500,9.0,4.4354824710395383e-23,344.81221477248,0.24547089156871402,0.9494153992823618,154.06555395719562,22.14421116098403
11750,9.25,3.8631437361637804e-23,345.89606803301854,0.22908676527697172,0.9011900262466995,161.19006990814626,23.697684325394167
11500,9.0,4.5387981299988987e-23,346.98864287264996,0.24831331052977088,0.9715301248490779,162.6457053052664,23.92669293424141
11500,9.25,4.4354824710395383e-23,347.20446736024786,0.24547089156871402,0.9494153992823618,141.80318059246125,14.741697511544585
11750,9.25,3.7752078488815265e-23,347.94114882122017,0.22646443075949774,0.8806764368024154,153.71310888444697,21.971011921641225
11500,9.0,4.334518563596875e-23,348.16363655782715,0.24266100950844968,0.9278040663273429,148.63830678400214,20.585077253901527
11250,8.75,5.2112375102016275e-23,348.6519039247683,0.266072505980113,1.0215861583505577,150.8386209694769,21.36838143507499
12000,9.5,3.3646575369654796e-23,348.8998802065733,0.21379620895040233,0.8538663412942742,164.5364152542616,24.36960766421488
11750,9.25,3.9531279133897013e-23,349.4710759147807,0.23173946499704492,0.9221814385715597,171.95870817366395,25.657981483882175
11250,8.75,5.0926152622100986e-23,349.81471088489593,0.2630267991897671,0.9983320183534179,145.87138043145498,19.871603069545976
11250,9.25,5.983301219818526e-23,351.30389229066526,0.2851018267506426,1.1729378473813052,129.98364460477717,13.419061264592864
12000,9.5,3.2880685808921564e-23,351.4875721927827,0.2113489039838414,0.8344299704341194,156.386900657431,22.58025047992787
12000,9.5,3.44303047900141e-23,351.8901722348438,0.21627185237288366,0.8737554433908408,176.02203415671204,26.396335161328878
11250,9.25,6.122670208945208e-23,352.00282473463744,0.28840315031291575,1.2002590796061672,126.92980739751769,14.144677115037535
11250,9.0,5.983301219818526e-23,352.4672252078812,0.2851018267506426,1.1729378473813052,148.16922766035083,20.903416423407872
11750,9.5,3.7752078488815265e-23,353.0995760146559,0.22646443075949774,0.8806764368024154,144.61492794494475,14.842054105970703
11250,8.75,5.332622825299949e-23,353.1692599858889,0.26915348039292675,1.0453819568511458,158.9294087412116,23.084899720415343
11500,9.5,4.7527050957619193e-23,355.05999534082656,0.2540972705551503,1.0173169290209318,149.75715522473484,12.445376066031086
11500,9.0,4.644520319804881e-23,355.08587963521813,0.2511886431511748,0.9941599685477113,174.59483535524456,25.94653951195259
11750,9.25,3.6892736267715337e-23,355.22910635889735,0.22387211385702313,0.8606297936620548,149.31577990386958,20.464139790223776
11250,9.25,5.847104656196948e-23,356.0275425680703,0.2818382931266937,1.1462385223287939,135.43853905356767,12.855190887486286
11250,8.75,4.976693186239326e-23,356.2773631252873,0.260015956316753,0.9756072072068959,143.8242926902703,18.581431369422674
11500,9.0,4.235852875270767e-23,356.67051451208647,0.23988329190215435,0.90668466736923,146.15908117320063,19.23598102655249
11250,9.0,5.2112375102016275e-23,357.55533632468246,0.266072505980113,1.0215861583505577,142.22050132126367,14.258627741188315
11250,9.25,6.265285518859794e-23,358.5113919853049,0.29174270140037534,1.2282167050823432,126.45210177285375,15.042809807082925
11750,9.25,4.045208091361136e-23,359.0641927853646,0.234422881532192,0.9436618037016651,186.24262071722848,27.866460131824372
11750,9.5,4.644520319804881e-23,359.1805790683878,0.2511886431511748,1.0834687173883706,193.59411623318508,28.057914959654134
12000,9.5,3.2132230023031553e-23,359.2782906758348,0.20892961308557825,0.8154360253892753,151.35916887906558,21.014253346344766
11500,9.5,5.714008304859666e-23,359.7776104605342,0.278612116863222,1.2230839624961085,142.89493715291093,19.657889550751637
12000,9.5,3.5232289613712035e-23,360.85409918128886,0.21877616239513936,0.8941078221890136,191.0697447175657,28.675184660807012
11000,8.5,6.122670208945208e-23,361.3390541142573,0.28840315031291575,1.097073313271893,144.7828614934345,19.6559287151816
11000,8.5,5.983301219818526e-23,362.2518677932586,0.2851018267506426,1.0721008758466042,141.8806319646341,18.343458000127164
11000,8.75,6.56055932848803e-23,363.34092723655226,0.2985382618920617,1.1755352344318304,132.76000234670389,15.433873455046227
11250,8.75,5.456835567605854e-23,363.76806138622226,0.27227013080802964,1.069732030702523,170.35825589181385,25.034989238430867
11500,9.25,5.332622825299949e-23,365.571795385385,0.26915348039292675,1.1414483682353065,179.0667467052107,25.868984451495844
11250,9.25,5.714008304859666e-23,365.8070021411128,0.278612116863222,1.1201469481130812,143.12864199382645,12.442847850723405
11000,8.75,6.713374386283956e-23,365.86059700975414,0.301995172040471,1.20291696757321,132.79250485196835,16.43619128145012
11000,8.5,6.265285518859794e-23,366.11035529404995,0.29174270140037534,1.122627433489361,150.66759790349187,21.17683766543443
11000,8.75,6.411222766087339e-23,366.3530347029221,0.2951209226669007,1.1487767856317954,135.33171262371286,14.609705606199606
11750,9.25,3.6052955063717657e-23,367.40253470411517,0.2213094709607504,0.8410394678300763,147.79703580877185,19.163940989465594
11250,8.75,4.86340981887022e-23,367.6794978197639,0.25703957827710916,0.9533996759153234,144.50454733445787,17.485398001295795
11500,9.25,4.334518563596875e-23,367.8983167902971,0.24266100950844968,0.9278040663273429,149.17689434122127,14.189416684723177
11000,8.5,5.847104656196948e-23,368.4684709384804,0.2818382931266937,1.0476968804966227,141.76481312613896,17.22685778265836
11500,9.0,4.7527050957619193e-23,369.518488319811,0.2540972705551503,1.0173169290209318,190.14077378762553,28.218509743331584
11500,9.0,4.1394330922072696e-23,369.9800288646643,0.23713737056636805,0.8860460046231465,146.43364931565966,18.084285507891313
